player_id,name,team,position,total_points,price,points_per_price,popularity_pct,stats_url,form,xg_per90,shots_per90,shots_on_target_per90,key_passes_per90,crosses_per90,crosses_accurate_per90
701,Patryk Kun,Legia Warszawa,Obrońca,40,1.7,23.53,12%,https://fantasy.ekstraklasa.org/player/701,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}]",,,,,,
1126,Kamil Piątkowski,Legia Warszawa,Obrońca,40,1.8,22.22,7%,https://fantasy.ekstraklasa.org/player/1126,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 11, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}]",,,,,,
1168,Patryk Makuch,Raków Częstochowa,Napastnik,40,1.8,22.22,3%,https://fantasy.ekstraklasa.org/player/1168,"[{'r': 26, 'pts': 0, 'p': False}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 14, 'p': True}, {'r': 30, 'pts': 3, 'p': True}]",,,,,,
1540,Norbert Wojtuszek,Jagiellonia Białystok,Obrońca,40,1.8,22.22,22%,https://fantasy.ekstraklasa.org/player/1540,"[{'r': 26, 'pts': 1, 'p': True}, {'r': 27, 'pts': 5, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 1, 'p': True}]",,,,,,
1675,Filip Majchrowicz,Radomiak Radom,Bramkarz,40,1.8,22.22,3%,https://fantasy.ekstraklasa.org/player/1675,"[{'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 5, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
1880,Ilja Szkurin,GKS Katowice,Napastnik,40,1.8,22.22,8%,https://fantasy.ekstraklasa.org/player/1880,"[{'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
2110,Camilo Mena,Lechia Gdańsk,Pomocnik,40,2.2,18.18,13%,https://fantasy.ekstraklasa.org/player/2110,"[{'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
2191,Radovan Pankov,Legia Warszawa,Obrońca,40,1.8,22.22,3%,https://fantasy.ekstraklasa.org/player/2191,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': -1, 'p': True}, {'r': 31, 'pts': 5, 'p': True}]",,,,,,
2411,Tomáš Bobček,Lechia Gdańsk,Napastnik,40,3.5,11.43,21%,https://fantasy.ekstraklasa.org/player/2411,"[{'r': 27, 'pts': 13, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
698,Alan Czerwiński,GKS Katowice,Obrońca,39,1.8,21.67,2%,https://fantasy.ekstraklasa.org/player/698,"[{'r': 27, 'pts': 5, 'p': True}, {'r': 28, 'pts': 4, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
1853,Bogdan Racovițan,Raków Częstochowa,Obrońca,39,2.0,19.5,5%,https://fantasy.ekstraklasa.org/player/1853,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 3, 'p': True}]",,,,,,
2454,Pau Resta,Korona Kielce,Obrońca,39,1.8,21.67,2%,https://fantasy.ekstraklasa.org/player/2454,"[{'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 1, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 2, 'p': True}]",,,,,,
2577,Josip Ćorluka,Zagłębie Lubin,Obrońca,39,1.8,21.67,4%,https://fantasy.ekstraklasa.org/player/2577,"[{'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
2759,Eman Markovic,GKS Katowice,Pomocnik,39,1.8,21.67,10%,https://fantasy.ekstraklasa.org/player/2759,"[{'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 13, 'p': True}, {'r': 29, 'pts': 14, 'p': True}, {'r': 30, 'pts': 2, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
86,Taras Romanczuk,Jagiellonia Białystok,Pomocnik,38,1.8,21.11,4%,https://fantasy.ekstraklasa.org/player/86,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 4, 'p': True}]",,,,,,
1299,Jean Carlos Silva,Raków Częstochowa,Obrońca,38,1.9,20.0,9%,https://fantasy.ekstraklasa.org/player/1299,"[{'r': 26, 'pts': 2, 'p': True}, {'r': 27, 'pts': 2, 'p': True}, {'r': 28, 'pts': 1, 'p': True}, {'r': 29, 'pts': 7, 'p': True}, {'r': 30, 'pts': 3, 'p': True}]",,,,,,
2367,Wojciech Mońka,Lech Poznań,Obrońca,38,1.7,22.35,10%,https://fantasy.ekstraklasa.org/player/2367,"[{'r': 27, 'pts': 0, 'p': False}, {'r': 28, 'pts': 0, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 6, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
2805,Otto Hindrich,Legia Warszawa,Bramkarz,38,1.8,21.11,7%,https://fantasy.ekstraklasa.org/player/2805,"[{'r': 27, 'pts': 6, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 6, 'p': True}, {'r': 30, 'pts': 0, 'p': True}, {'r': 31, 'pts': 5, 'p': True}]",,,,,,
1411,Rafał Leszczyński,Wisła Płock,Bramkarz,37,2.0,18.5,7%,https://fantasy.ekstraklasa.org/player/1411,"[{'r': 27, 'pts': 3, 'p': True}, {'r': 28, 'pts': 6, 'p': True}, {'r': 29, 'pts': 5, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
1928,Stratos Svarnas,Raków Częstochowa,Obrońca,37,2.1,17.62,8%,https://fantasy.ekstraklasa.org/player/1928,"[{'r': 26, 'pts': 1, 'p': True}, {'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 2, 'p': True}, {'r': 29, 'pts': 3, 'p': True}, {'r': 30, 'pts': 2, 'p': True}]",,,,,,
2225,Fran Álvarez,Widzew Łódź,Pomocnik,37,2.1,17.62,6%,https://fantasy.ekstraklasa.org/player/2225,"[{'r': 27, 'pts': 7, 'p': True}, {'r': 28, 'pts': 3, 'p': True}, {'r': 29, 'pts': 2, 'p': True}, {'r': 30, 'pts': 3, 'p': True}, {'r': 31, 'pts': 3, 'p': True}]",,,,,,
2779,Deni Jurić,Wisła Płock,Napastnik,37,1.8,20.56,4%,https://fantasy.ekstraklasa.org/player/2779,"[{'r': 27, 'pts': 1, 'p': True}, {'r': 28, 'pts': 3, 'p': True}, {'r': 29, 'pts': 0, 'p': False}, {'r': 30, 'pts': 1, 'p': True}, {'r': 31, 'pts': 0, 'p': False}]",,,,,,
